cowcode,year,repress_index,repress_index_lagged,police,gdp_WDI_log10,polity2_P4,pop_WDI_log10,cameo_protests,lji_LS,trade_WDI,subpolice_IDC
317,1995,1,0,0,10.67043234,7,6.729326729,1,0.60680002,108.5518294,1
317,1996,2,1,0,10.6982706,7,6.730246019,5,0.603900015,111.8180287,1
317,1997,1,2,0,10.7232725,7,6.731047857,3,0.602400005,117.588009,1
317,1998,1,1,0,10.74062351,9,6.731630339,4,0.605799973,102.0701485,1
317,1999,1,1,0,10.74016327,9,6.732073551,15,0.60619998,97.48387761,1
317,2000,2,1,0,10.74520012,9,6.731485618,6,0.602100015,108.7884151,1
317,2001,1,2,0,10.7591061,9,6.730690806,10,0.598999977,121.6792915,1
317,2002,1,1,0,10.77826163,9,6.730532929,2,0.594699979,120.3738866,1
317,2003,2,1,0,10.80151032,9,6.73024707,4,0.592000008,125.147679,1
317,2004,1,2,0,10.82385158,9,6.73015864,9,0.592199981,139.6503773,1
317,2005,0,1,0,10.85170436,9,6.73020124,12,0.593100011,147.7278956,1
317,2006,1,0,0,10.88710678,10,6.730221205,1,0.594699979,164.6262865,1
317,2007,1,1,0,10.93177206,10,6.730347926,1,0.597599983,166.3295529,1
317,2008,1,1,0,10.95533268,10,6.730720356,3,0.602500021,162.0708566,1
317,2009,1,1,0,10.93096881,10,6.731299085,8,0.605400026,136.240691,1
317,2010,1,1,0,10.95512943,10,6.73170381,2,0.610400021,154.9440673,1
325,1994,2,1,1,12.25904649,10,7.754680047,0,0.940800011,40.45502871,1
325,1995,2,2,1,12.27140709,10,7.754686946,2,0.93900001,45.68455417,1
325,1996,1,2,1,12.27687293,10,7.754809002,13,0.933200002,42.87869833,1
325,1997,1,1,1,12.28475098,10,7.755038774,2,0.932099998,44.58850598,1
325,1998,0,1,1,12.29254403,10,7.755163738,3,0.930299997,45.09273823,1
325,1999,3,0,1,12.29954652,10,7.75523679,10,0.919399977,44.6207908,1
325,2000,1,3,1,12.31568912,10,7.755433541,17,0.897899985,50.40558983,1
325,2001,1,1,1,12.32408276,10,7.755677474,159,0.866599977,50.034804629999996,1
325,2002,1,1,1,12.3251851,10,7.756324209,19,0.831099987,48.0579243,1
325,2003,2,1,1,12.3257865,10,7.75825468,6,0.795400023,46.14884478,1
325,2004,2,2,1,12.33192508,10,7.761065359,26,0.760900021,47.43033039,1
325,2005,1,2,1,12.33546191,10,7.763199435,21,0.731400013,49.30101076,1
325,2006,2,1,1,12.34317021,10,7.764504749,19,0.706200004,53.16817918,1
325,2007,2,2,1,12.34958055,10,7.766697648,28,0.694100022,55.06145563,1
325,2008,1,2,1,12.34538353,10,7.769574715,40,0.689199984,54.4928758,1
325,2009,3,1,1,12.32181997,10,7.771553419,33,0.694199979,45.41876179,1
325,2010,1,3,1,12.32919849,10,7.772889271,104,0.70539999,52.00618837,1
345,1995,7,4,1,10.38103696,-7,6.882260181,1,0.0792,23.21612278,1
345,1996,4,7,1,10.39144783,-7,6.881829224,85,0.073299997,42.08120582,1
345,1997,6,4,1,10.42158116,-6,6.880613599,68,0.073899999,45.54739014,1
345,1998,8,6,1,10.43201027,-6,6.87896649,8,0.078699999,51.52844714,1
345,1999,8,8,1,10.37576891,-6,6.877394442,213,0.086099997,30.11727178,1
345,2000,7,8,1,10.4082233,7,6.876006764,231,0.0995,24.17032702,1
345,2001,3,7,1,10.42938247,7,6.875260009,59,0.118600003,60.18719069,1
345,2002,2,3,1,10.45923595,7,6.87485982,11,0.135299996,59.37054658,1
345,2003,5,2,1,10.47800057,6,6.87393591,28,0.151899993,61.51305566,NA
345,2004,3,5,1,10.51561235,6,6.872922578,15,0.166500002,74.85271607,NA
345,2005,3,3,1,10.55761383,6,6.871617822,5,0.171900004,73.01692955,NA
345,2006,2,3,1,10.57924872,6,6.869910156,0,0.179100007,76.90795002,NA
345,2007,1,2,1,10.60635166,8,6.868149272,0,0.188800007,75.60519525,0
345,2008,2,1,1,10.63024409,8,6.866300456,0,0.1919,78.67948804,0
345,2009,2,2,1,10.61821518,8,6.864558958,0,0.186299995,66.0218198,0
345,2010,1,2,1,10.62137851,8,6.862813068,0,0.184100002,76.73116805,0
350,1994,3,3,1,11.31378921,10,7.021723442,0,0.779200017,36.16312189,0
350,1995,2,3,1,11.32281243,10,7.023752454,5,0.796500027,37.1078808,0
350,1996,2,2,1,11.33506857,10,7.025666262,4,0.811200023,37.49623344,0
350,1997,2,2,1,11.35411997,10,7.027808494,12,0.822799981,39.27422875,0
350,1998,0,2,1,11.37071474,10,7.030215406,18,0.83950001,42.26828025,0
350,1999,1,0,1,11.38385664,10,7.0318808,27,0.834100008,47.37759844,0
350,2000,1,1,1,11.40055526,10,7.033657247,2,0.819999993,58.41567754,0
350,2001,2,1,1,11.41813716,10,7.035915076,6,0.816699982,56.13996927,0
350,2002,1,2,1,11.43484823,10,7.037507054,1,0.808499992,50.34899626,0
350,2003,3,1,1,11.45931256,10,7.038543468,26,0.799000025,48.19005372,0
350,2004,2,3,1,11.48075409,10,7.039617972,7,0.784699976,49.8984416,0
350,2005,2,2,1,11.48334762,10,7.040891536,26,0.738799989,50.90086412,0
350,2006,3,2,1,11.5072269,10,7.042195861,38,0.727800012,52.85023864,0
350,2007,3,3,1,11.52121787,10,7.043302259,44,0.694999993,57.52437422,0
350,2008,4,3,1,11.51975976,10,7.044455127,204,0.684800029,59.32971572,0
350,2009,3,4,1,11.50066726,10,7.045597437,115,0.692499995,47.74384654,0
350,2010,2,3,1,11.47619667,10,7.046157157,200,0.724399984,52.82909793,0
355,1994,4,5,1,10.49005597,8,6.926527188,0,0.611400008,90.72012938,0
355,1995,3,4,1,10.50230329,8,6.924592847,4,0.602599978,55.59586718,0
355,1996,4,3,1,10.50535295,8,6.922353061,13,0.594500005,86.58947271,0
355,1997,3,4,1,10.50059833,8,6.919709087,61,0.575299978,87.26924647,0
355,1998,4,3,1,10.52733165,8,6.916811029,0,0.561999977,77.50169175,0
355,1999,3,4,1,10.48918856,8,6.914376164,4,0.551199973,90.70963539,0
355,2000,4,3,1,10.50940797,8,6.912231199,3,0.539099991,78.29438767,0
355,2001,3,4,1,10.5254807,9,6.903585994,6,0.52670002,79.68748984,0
355,2002,2,3,1,10.55053049,9,6.894158769,0,0.522599995,75.85413327,0
355,2003,3,2,1,10.57236545,9,6.890718663,5,0.526499987,79.62521351,0
355,2004,3,3,1,10.59945137,9,6.887440621,1,0.535600007,93.78081709,0
355,2005,2,3,1,10.62933617,9,6.884170482,2,0.550199986,100.4968811,0
355,2006,2,2,1,10.65820969,9,6.88087199,3,0.569500029,111.8598398,0
355,2007,2,2,1,10.68898917,9,6.877678699,6,0.591300011,123.5919576,0
355,2008,2,2,1,10.71438469,9,6.874630287,13,0.611500025,124.8448579,0
355,2009,2,2,1,10.69852413,9,6.871832209,26,0.632099986,92.94110232,0
355,2010,3,2,1,10.70423684,9,6.868973355,2,0.651799977,103.2072466,0
360,1994,2,1,1,11.01964792,5,7.356603467,0,0.472000003,51.86707007,0
360,1995,2,2,1,11.04590947,5,7.355724808,2,0.486999989,56.2912254,0
360,1996,1,2,1,11.06255566,8,7.354473477,0,0.508700013,60.78136937,0
360,1997,2,1,1,11.04097003,8,7.353223152,3,0.522099972,63.20524233,0
360,1998,1,2,1,11.03206244,8,7.352324249,5,0.537999988,53.83879571,0
360,1999,2,1,1,11.03042565,8,7.351642499,15,0.539300025,57.97367504,0
360,2000,3,2,1,11.04098189,8,7.351080348,27,0.534200013,48.52132539,0
360,2001,2,3,1,11.06307428,8,7.345020073,5,0.529399991,51.92859102,0
360,2002,2,2,1,11.08716005,8,7.337069639,4,0.533200026,53.71024781,0
360,2003,2,2,1,11.09721218,8,7.333937237,3,0.545899987,56.17952705,0
360,2004,3,2,1,11.14029116,9,7.331462687,3,0.568799973,60.62647867,0
360,2005,2,3,1,11.16010522,9,7.328780784,6,0.588500023,59.36054945,0
360,2006,3,2,1,11.19364488,9,7.326208012,11,0.60710001,61.68362593,0
360,2007,3,3,1,11.22397851,9,7.319792514,13,0.623399973,63.50515667,0
360,2008,3,3,1,11.26262667,9,7.312555506,6,0.637199998,65.17481466,0
360,2009,3,3,1,11.23797832,9,7.308937448,7,0.652499974,58.47283377,0
360,2010,3,3,1,11.22069634,9,7.306357916,33,0.669799984,71.23555837,0
365,1994,3,4,0,11.96271966,3,8.171246564,0,0.303299993,50.95371265,1
365,1995,7,3,0,11.9443415,3,8.171362857,21,0.306400001,55.18290547,1
365,1996,5,7,0,11.9277193,3,8.170731092,27,0.3134,47.92250082,1
365,1997,5,5,0,11.93375699,3,8.170013119,8,0.315299988,47.25692141,1
365,1998,5,5,0,11.91010711,3,8.16929431,50,0.317999989,55.77225328,1
365,1999,5,5,0,11.93704824,3,8.16795027,42,0.325199991,69.3932815,1
365,2000,6,5,0,11.9784412,6,8.16612377,47,0.335399985,68.09390704,1
365,2001,7,6,0,12.00004343,6,8.164281706,38,0.342599988,61.11085866,1
365,2002,4,7,0,12.01999231,6,8.162283685,24,0.350199997,59.64544573,1
365,2003,6,4,0,12.05058854,6,8.160313205,44,0.35710001,59.12826901,1
365,2004,7,6,0,12.08078517,6,8.158564675,136,0.362100005,56.5818524,1
365,2005,6,7,0,12.10772539,6,8.156907956,170,0.363900006,56.71324849,1
365,2006,6,6,0,12.14195433,6,8.155486429,115,0.363200009,54.73340187,1
365,2007,7,6,0,12.17738353,4,8.154743681,154,0.356900007,51.70612275,1
365,2008,5,7,0,12.1993986,4,8.154552842,75,0.351200014,53.38246604,1
365,2009,7,5,0,12.1641297,4,8.154683626,67,0.349299997,48.43506103,1
365,2010,7,7,0,12.18324706,4,8.15487857,225,0.352899998,50.35550549,1
367,1995,3,3,0,10.10624036,8,6.39533618,0,0.64200002,74.10531534,1
367,1996,1,3,0,10.11715932,8,6.390444395,1,0.638100028,90.18958648,1
367,1997,1,1,0,10.1543437,8,6.386115511,0,0.637600005,88.70498223,1
367,1998,2,1,0,10.18114311,8,6.382020466,7,0.636900008,90.81199805,1
367,1999,1,2,0,10.19325363,8,6.378485478,1,0.635699987,80.03231556,1
367,2000,1,1,0,10.2168978,8,6.37429916,2,0.633099973,81.78952918,1
367,2001,2,1,0,10.24350893,8,6.368690303,3,0.632300019,86.65491849,1
367,2002,1,2,0,10.27336315,8,6.363644504,1,0.633700013,83.44280489,1
367,2003,1,1,0,10.30853817,8,6.359447478,5,0.634500027,84.9016275,1
367,2004,2,1,0,10.34333245,8,6.354707966,5,0.635500014,93.83061507,1
367,2005,1,2,0,10.38765023,8,6.350015104,12,0.637600005,100.9117094,1
367,2006,1,1,0,10.43643412,8,6.346031438,8,0.641499996,100.6665023,1
367,2007,2,1,0,10.47786965,8,6.342486833,18,0.645699978,95.93362655,1
367,2008,2,2,0,10.46308783,8,6.337922661,2,0.65140003,91.84146669,1
367,2009,1,2,0,10.39638199,8,6.33075235,23,0.655700028,86.55834413,1
367,2010,1,1,0,10.37650612,8,6.321713357,4,0.664900005,108.6118608,1
369,1994,4,1,0,11.05114094,7,7.715343391,0,0.42050001,73.94400175,0
369,1995,4,4,0,10.99463529,7,7.711910933,3,0.404700011,97.22969541,0
369,1996,2,4,0,10.9488778,7,7.708056901,3,0.393299997,93.85664323,0
369,1997,3,2,0,10.93564954,7,7.704099918,3,0.386000007,84.24141418,0
369,1998,2,3,0,10.92731854,7,7.700218446,6,0.384900004,86.04972551,0
369,1999,2,2,0,10.92644908,7,7.69612345,10,0.383599997,101.9517051,0
369,2000,4,2,0,10.95134504,6,7.691751858,15,0.382299989,119.8582936,0
369,2001,2,4,0,10.98958238,6,7.687385049,204,0.382299989,104.0011569,0
369,2002,2,2,0,11.01180296,6,7.683069563,8,0.382200003,100.6565007,0
369,2003,5,2,0,11.0512799,6,7.67954554,19,0.381300002,107.4587021,0
369,2004,4,5,0,11.10091824,6,7.676250861,119,0.379999995,113.7718403,0
369,2005,3,4,0,11.1137462,6,7.673068391,17,0.379799992,97.17677843,0
369,2006,2,3,0,11.14491031,7,7.670132161,19,0.387899995,91.46171421,1
369,2007,4,2,0,11.17669595,7,7.66754027,57,0.394199997,90.81353894,1
369,2008,4,4,0,11.18658909,7,7.665188729,18,0.397399992,96.94730718,1
369,2009,3,4,0,11.11723814,7,7.663260755,19,0.400599986,89.86633847,1
369,2010,4,3,0,11.13358042,6,7.661535368,33,0.407000005,98.14007742,1
370,1994,1,1,0,10.37319074,7,7.009748256,0,0.333700001,155.3757095,0
370,1995,3,1,0,10.32549875,0,7.008344629,0,0.232600003,103.7181948,0
370,1996,4,3,0,10.33749189,-7,7.006893708,34,0.172199994,96.77489979,0
370,1997,3,4,0,10.3843771,-7,7.00505175,27,0.152500004,125.5161792,0
370,1998,4,3,0,10.41940635,-7,7.002986341,16,0.156900004,122.9576977,0
370,1999,3,4,1,10.43392688,-7,7.001159667,35,0.158700004,120.8351178,0
370,2000,4,3,1,10.45841256,-7,6.99911357,36,0.163200006,141.609166,0
370,2001,3,4,1,10.4784642,-7,6.996885784,21,0.164199993,137.0449305,0
370,2002,3,3,1,10.49984069,-7,6.994121214,7,0.165800005,131.0020583,0
370,2003,3,3,1,10.52939975,-7,6.991081981,6,0.167899996,134.1418523,0
370,2004,5,3,1,10.57647882,-7,6.988119357,49,0.166199997,142.1365104,0
370,2005,3,5,1,10.61549615,-7,6.985153101,32,0.163100004,118.8843517,0
370,2006,4,3,1,10.65688881,-7,6.982493933,117,0.162400007,124.2951039,0
370,2007,4,4,1,10.69271866,-7,6.980501183,29,0.160899997,128.153878,0
370,2008,4,4,1,10.73490025,-7,6.979001065,35,0.153500006,129.5994785,0
370,2009,5,4,1,10.73576796,-7,6.978032759,6,0.139699996,108.6356448,0
370,2010,6,5,1,10.76837973,-7,6.977292892,41,0.144899994,113.0675033,0
372,1994,6,5,0,9.689318713,4,6.684493117,0,0.351599991,166.9026155,1
372,1995,5,6,0,9.700466056,5,6.668173564,2,0.342700005,67.82867881,1
372,1996,6,5,0,9.746570854,5,6.652410645,2,0.33950001,45.69654905,1
372,1997,7,6,0,9.790007961,5,6.638480571,3,0.336899996,57.75306593,1
372,1998,7,7,0,9.80328728,5,6.627735157,3,0.338099986,53.56666932,1
372,1999,6,7,0,9.815572881,5,6.618800083,6,0.342200011,57.15187433,1
372,2000,3,6,0,9.8234842,5,6.610354666,9,0.351900011,62.66139564,1
372,2001,4,3,0,9.843868076,5,6.603617723,43,0.358700007,63.32992508,1
372,2002,3,4,0,9.867012823,5,6.599721,9,0.360399991,71.62912554,1
372,2003,4,3,0,9.912565499,5,6.596787923,194,0.359699994,78.25966068,1
372,2004,4,4,0,9.937028575,7,6.594098501,55,0.357600003,79.7380139,1
372,2005,2,4,0,9.976797813,7,6.591339462,19,0.3574,85.31631285,1
372,2006,4,2,0,10.01589361,7,6.588870564,33,0.364199996,89.88236753,1
372,2007,4,4,0,10.06735082,6,6.586605081,224,0.366100013,89.15618755,1
372,2008,3,4,0,10.07772954,6,6.585285736,71,0.370099992,87.02333171,1
372,2009,2,3,0,10.06157894,6,6.581428397,171,0.375200003,78.67341988,1
372,2010,5,2,0,10.08790578,6,6.578260326,18,0.382600009,82.89859589,1
373,1994,5,5,1,10.03184103,-3,6.880642126,0,0.1303,55.34931946,0
373,1995,4,5,1,9.97730962,-6,6.885643872,0,0.111100003,85.89371075,0
373,1996,5,4,0,9.982919063,-6,6.890029586,2,0.100500003,80.84974017,0
373,1997,5,5,0,10.00740473,-6,6.894219111,0,0.0942,82.07896653,0
373,1998,4,5,0,10.04879742,-7,6.898341166,29,0.091499999,77.2278091,0
373,1999,3,4,0,10.0798017,-7,6.902152528,10,0.0933,69.82596488,0
373,2000,4,3,0,10.12551576,-7,6.905720344,61,0.097000003,78.54856828,0
373,2001,3,4,0,10.16651345,-7,6.90908511,28,0.099200003,78.81518549,0
373,2002,4,3,0,10.20568523,-7,6.912325701,32,0.100299999,92.81649485,0
373,2003,5,4,0,10.24789954,-7,6.915616137,68,0.100000001,107.5519485,0
373,2004,5,5,0,10.28633609,-7,6.919418069,9,0.101899996,121.5071159,0
373,2005,6,5,0,10.39341555,-7,6.923857712,90,0.103,115.8418846,0
373,2006,6,6,0,10.52202871,-7,6.928628813,6,0.103799999,105.2623998,0
373,2007,6,6,0,10.62054512,-7,6.933553085,6,0.103200004,96.64180815,0
373,2008,5,6,0,10.66426663,-7,6.942672635,9,0.103600003,89.24289686,0
373,2009,5,5,0,10.70316286,-7,6.951689233,7,0.1083,74.74404168,0
373,2010,5,5,0,10.72347787,-7,6.956856415,5,0.113899998,74.98598846,0
380,1994,0,0,0,11.50391864,10,6.943531365,0,0.97240001,64.21506907,1
380,1995,0,0,0,11.52094444,10,6.945810125,0,0.97329998,68.9176526,1
380,1996,0,0,0,11.52790173,10,6.946501292,0,0.972800016,66.84927855,1
380,1997,2,0,0,11.54115722,10,6.946749979,0,0.97240001,72.32926528,1
380,1998,0,2,0,11.55927926,10,6.946991065,0,0.972500026,74.86051446,1
380,1999,0,0,0,11.57761012,10,6.947329498,2,0.972800016,75.2867486,1
380,2000,1,0,0,11.59828043,10,6.948026869,1,0.974600017,81.61333865,1
380,2001,0,1,0,11.6046094,10,6.949192821,6,0.975199997,80.62686257,1
380,2002,0,0,0,11.6140436,10,6.950606181,3,0.974600017,77.18055525,1
380,2003,1,0,0,11.62368337,10,6.95222216,2,0.97420001,75.58336447,1
380,2004,0,1,0,11.64207655,10,6.953930236,2,0.972199976,78.93145093,1
380,2005,1,0,0,11.65447496,10,6.955667165,0,0.970700026,84.14064262,1
380,2006,1,1,0,11.67401652,10,6.958110002,3,0.968500018,88.67429233,1
380,2007,1,1,0,11.68866716,10,6.961330524,0,0.966499984,89.40448032,1
380,2008,1,1,0,11.68761367,10,6.964713822,7,0.96390003,93.06546707,1
380,2009,1,1,0,11.66881348,10,6.968413596,5,0.959900022,81.98260985,1
380,2010,1,1,0,11.69489376,10,6.972116063,0,0.955799997,84.58233441,1
385,1994,0,0,0,11.46935508,10,6.637150667,0,0.980400026,68.72842697,0
385,1995,0,0,0,11.48703792,10,6.639405201,0,0.981299996,68.32551514,0
385,1996,0,0,0,11.50834249,10,6.64160656,0,0.98119998,71.12050002,0
385,1997,0,0,0,11.530708,10,6.643961391,1,0.981100023,73.06254052,0
385,1998,0,0,0,11.54195846,10,6.646547226,0,0.980700016,72.02276866,0
385,1999,0,0,0,11.55061354,10,6.649521098,1,0.980499983,70.00858821,0
385,2000,0,0,0,11.56431328,10,6.652339864,1,0.979700029,74.65160822,0
385,2001,0,0,0,11.57323259,10,6.654537598,0,0.979099989,73.27946067,0
385,2002,0,0,0,11.57946805,10,6.656879708,0,0.977599978,67.61040495,0
385,2003,0,0,0,11.58340283,10,6.659426987,5,0.977100015,66.55282393,0
385,2004,0,0,0,11.60030843,10,6.661993367,0,0.975899994,69.00876042,0
385,2005,0,0,0,11.611564,10,6.66495123,1,0.974099994,70.81357818,0
385,2006,0,0,0,11.62186251,10,6.668449006,6,0.971499979,72.35584982,0
385,2007,0,0,0,11.63467573,10,6.672942801,3,0.969399989,73.18422942,0
385,2008,1,0,0,11.63673957,10,6.678355556,1,0.966899991,74.8893594,0
385,2009,0,1,0,11.62917404,10,6.683832563,9,0.963800013,67.05479681,0
385,2010,0,0,0,11.63221122,10,6.689242422,1,0.960500002,68.24955942,0
40,1994,5,5,0,10.48107272,-7,7.034967659,0,0.0394,27.77589665,0
40,1995,5,5,0,10.4916152,-7,7.036958164,3,0.038400002,29.30841762,0
40,1996,5,5,0,10.52439005,-7,7.038989255,0,0.038600001,32.62533361,0
40,1997,4,5,0,10.53631313,-7,7.040987102,0,0.0405,32.75419893,0
40,1998,5,4,0,10.53700375,-7,7.042917616,1,0.043099999,32.50463298,0
40,1999,4,5,0,10.56308228,-7,7.044722768,2,0.0462,31.86893225,0
40,2000,4,4,0,10.58803876,-7,7.04635584,6,0.051800001,31.07598788,0
40,2001,3,4,0,10.60165546,-7,7.047845774,3,0.058200002,29.36109638,0
40,2002,4,3,0,10.60779971,-7,7.04920449,2,0.067299999,24.72931335,0
40,2003,4,4,0,10.62396669,-7,7.05034816,7,0.075099997,26.58713358,0
40,2004,4,4,0,10.6483314,-7,7.051166613,13,0.087899998,31.31141533,0
40,2005,4,4,0,10.69444266,-7,7.051599403,8,0.106600001,39.36137443,0
40,2006,4,4,0,10.743916,-7,7.051586523,4,0.133200005,37.18801429,0
40,2007,5,4,0,10.77436244,-7,7.051195834,6,0.155000001,37.96760966,0
40,2008,4,5,0,10.79188337,-7,7.05064926,9,0.168200001,44.91722075,0
40,2009,4,4,0,10.79814101,-7,7.050252466,3,0.178299993,32.91398196,0
40,2010,4,4,0,10.80840005,-7,7.050218539,14,0.189400002,40.2919413,0
402,2004,1,1,1,9.068771576,10,5.659552076,0,0.841400027,101.56717,0
402,2005,1,1,1,9.097799891,10,5.665611006,1,0.868799984,104.3438399,0
402,2006,1,1,1,9.131158298,10,5.671330234,0,0.89380002,117.8166972,0
402,2007,1,1,1,9.192500259,10,5.676748464,0,0.907100022,102.2242419,0
402,2008,1,1,1,9.220463239,10,5.682002395,0,0.911599994,99.98436952,0
402,2009,1,1,1,9.214910502,10,5.687235468,0,0.907000005,88.03723519,0
402,2010,1,1,1,9.221234424,10,5.692542013,0,0.90109998,94.438346,0
41,1994,8,8,0,9.710953983,7,6.880946146,0,0.123000003,31.13363998,0
41,1995,2,8,0,9.751942616,7,6.888993552,2,0.138799995,37.84781906,0
41,1996,3,2,0,9.769563414,7,6.89692858,4,0.151700005,40.22337985,0
41,1997,3,3,0,9.781153791,7,6.904754808,8,0.160500005,36.89404881,0
41,1998,5,3,0,9.790527512,7,6.912470761,1,0.165999994,36.5207867,0
41,1999,6,5,0,9.802141289,2,6.9200741,15,0.167600006,41.94847951,0
41,2000,3,6,0,9.805903565,-2,6.9275657,8,0.172800004,46.10982212,0
41,2001,4,3,0,9.801344054,-2,6.934943577,14,0.176400006,48.50291715,0
41,2002,5,4,0,9.800250582,-2,6.942213984,2,0.1796,48.12821713,0
41,2003,6,5,0,9.80182768,-2,6.949395082,84,0.184900001,63.6809232,0
