police,repress_index_lagged,hasNHRI,cameo_protests,pop_WDI_log10,polity2_P4,gdp_WDI_log10,lji_LS,ifs,cowcode,year,geocode
1,6,1,0,7.55338511,9,11.24261596,0.539799988,COL,100,1994,Colombia
1,8,1,31,7.569097407,7,11.27348047,0.529299974,COL,100,1996,Colombia
1,8,1,8,7.576615434,7,11.28812845,0.522400022,COL,100,1997,Colombia
1,8,1,5,7.58392738,7,11.29059549,0.515299976,COL,100,1998,Colombia
1,8,1,2,7.591058716,7,11.27194378,0.506600022,COL,100,1999,Colombia
1,7,1,17,7.598023722,7,11.28446457,0.492799997,COL,100,2000,Colombia
1,8,1,20,7.604830263,7,11.29169068,0.477600008,COL,100,2001,Colombia
1,7,1,0,7.611461591,7,11.30243051,0.46540001,COL,100,2002,Colombia
1,6,1,4,7.617879254,7,11.31912272,0.452800006,COL,100,2003,Colombia
1,8,1,18,7.624033982,7,11.34168771,0.442900002,COL,100,2004,Colombia
1,8,1,5,7.629895849,7,11.36166174,0.426499993,COL,100,2005,Colombia
1,8,1,21,7.635492764,7,11.39014878,0.412499994,COL,100,2006,Colombia
1,8,1,27,7.640854114,7,11.41891749,0.411300004,COL,100,2007,Colombia
1,8,1,23,7.6459621,7,11.43283786,0.420899987,COL,100,2008,Colombia
1,8,1,6,7.650793564,7,11.43804052,0.442099988,COL,100,2009,Colombia
1,7,1,5,7.655356488,7,11.45652393,0.469799995,COL,100,2010,Colombia
1,7,0,0,7.331924052,8,11.42777976,0.479799986,VEN,101,1994,Venezuela
1,7,0,6,7.341060098,8,11.44460995,0.472499996,VEN,101,1995,Venezuela
1,7,0,20,7.349969709,8,11.443751,0.466199994,VEN,101,1996,Venezuela
1,6,0,5,7.358653181,8,11.47057365,0.456999987,VEN,101,1997,Venezuela
1,6,0,4,7.36714271,8,11.47184889,0.446399987,VEN,101,1998,Venezuela
1,5,1,5,7.375477806,7,11.44511359,0.432900012,VEN,101,1999,Venezuela
1,4,1,2,7.38367978,7,11.46083773,0.418900013,VEN,101,2000,Venezuela
1,4,1,18,7.391754761,6,11.47533408,0.404700011,VEN,101,2001,Venezuela
1,4,1,69,7.399680781,6,11.43506359,0.388999999,VEN,101,2002,Venezuela
1,4,1,91,7.407418508,6,11.40000407,0.373600006,VEN,101,2003,Venezuela
1,4,1,104,7.414916452,6,11.47294066,0.363000005,VEN,101,2004,Venezuela
1,6,1,30,7.42213737,6,11.51558643,0.354999989,VEN,101,2005,Venezuela
1,6,1,26,7.428947428,5,11.55647377,0.347799987,VEN,101,2006,Venezuela
1,6,1,91,7.435328415,5,11.59291698,0.335399985,VEN,101,2007,Venezuela
1,6,1,14,7.441472544,5,11.61525441,0.324400008,VEN,101,2008,Venezuela
1,5,1,45,7.447638731,-3,11.60111981,0.312400013,VEN,101,2009,Venezuela
1,5,1,26,7.453928676,-3,11.59460467,0.308999985,VEN,101,2010,Venezuela
1,4,0,0,7.049528161,9,10.63395347,0.528800011,ECU,130,1994,Ecuador
1,2,0,2,7.059002828,9,10.64362761,0.539499998,ECU,130,1995,Ecuador
1,3,0,2,7.068303662,9,10.65108411,0.541100025,ECU,130,1996,Ecuador
1,4,1,36,7.077420672,8,10.66948443,0.533500016,ECU,130,1997,Ecuador
1,4,1,6,7.086304615,9,10.68344401,0.520399988,ECU,130,1998,Ecuador
1,2,1,23,7.094894211,9,10.66235739,0.493999988,ECU,130,1999,Ecuador
1,5,1,21,7.103157715,6,10.66707333,0.483200014,ECU,130,2000,Ecuador
1,2,1,12,7.111083213,6,10.68417193,0.475800008,ECU,130,2001,Ecuador
1,4,1,6,7.118709873,6,10.70160921,0.472799987,ECU,130,2002,Ecuador
1,3,1,16,7.126120948,6,10.71327639,0.473199993,ECU,130,2003,Ecuador
1,5,1,61,7.13342355,6,10.74754788,0.469599992,ECU,130,2004,Ecuador
1,3,1,79,7.140691747,6,10.7699404,0.468199998,ECU,130,2005,Ecuador
1,4,1,34,7.147966293,7,10.78865557,0.46540001,ECU,130,2006,Ecuador
1,4,1,52,7.15523146,5,10.79806424,0.44569999,ECU,130,2007,Ecuador
1,4,1,8,7.162437116,5,10.82483085,0.433699995,ECU,130,2008,Ecuador
1,4,1,12,7.169510558,5,10.82728415,0.421499997,ECU,130,2009,Ecuador
1,4,1,38,7.17641301,5,10.84233065,0.415499985,ECU,130,2010,Ecuador
1,6,1,0,7.377514021,1,10.84689814,0.2245,PER,135,1994,Peru
1,7,1,1,7.385591261,1,10.8779485,0.277200013,PER,135,1995,Peru
1,5,1,0,7.393642299,1,10.88993727,0.272899985,PER,135,1996,Peru
1,7,1,23,7.40158928,1,10.91719236,0.275700003,PER,135,1997,Peru
1,4,1,18,7.40922385,1,10.9154886,0.282999992,PER,135,1998,Peru
1,4,1,3,7.41627916,1,10.92193287,0.305900007,PER,135,1999,Peru
1,6,1,90,7.422588921,5,10.93347951,0.354600012,PER,135,2000,Peru
1,4,1,5,7.428123207,9,10.93615472,0.449000001,PER,135,2001,Peru
1,5,1,1,7.432984803,9,10.95921584,0.506299973,PER,135,2002,Peru
1,5,1,45,7.437310117,9,10.97693776,0.568300009,PER,135,2003,Peru
1,5,1,67,7.441289914,9,10.99795414,0.649200022,PER,135,2004,Peru
1,5,1,22,7.445076893,9,11.0244282,0.686999977,PER,135,2005,Peru
1,3,1,11,7.448738095,9,11.05595141,0.693499982,PER,135,2006,Peru
1,3,1,38,7.452293359,9,11.09145591,0.653400004,PER,135,2007,Peru
1,2,1,98,7.455793435,9,11.12938694,0.647700012,PER,135,2008,Peru
1,3,1,52,7.459281713,9,11.13411971,0.671899974,PER,135,2009,Peru
1,3,1,24,7.462812237,9,11.1688774,0.712100029,PER,135,2010,Peru
1,5,0,0,8.202577445,8,12.12225849,0.573000014,BRA,140,1994,Brazil
1,4,0,3,8.209568349,8,12.14102939,0.555599988,BRA,140,1995,Brazil
1,6,0,3,8.216468583,8,12.1505139,0.54430002,BRA,140,1996,Brazil
1,4,0,17,8.223259753,8,12.16501272,0.538699985,BRA,140,1997,Brazil
1,4,0,31,8.229899958,8,12.16647748,0.532100022,BRA,140,1998,Brazil
1,6,0,31,8.236332347,8,12.16850632,0.532599986,BRA,140,1999,Brazil
1,4,0,36,8.242517427,8,12.18715678,0.535700023,BRA,140,2000,Brazil
1,6,0,14,8.248454046,8,12.19314965,0.536199987,BRA,140,2001,Brazil
1,5,0,5,8.254155222,8,12.20621312,0.532700002,BRA,140,2002,Brazil
1,4,0,34,8.259615966,8,12.21113924,0.531099975,BRA,140,2003,Brazil
1,4,0,31,8.26483312,8,12.23546027,0.52670002,BRA,140,2004,Brazil
1,4,0,45,8.269809618,8,12.24914942,0.525900006,BRA,140,2005,Brazil
1,4,0,29,8.274544283,8,12.26602462,0.526600003,BRA,140,2006,Brazil
1,6,0,68,8.27905166,8,12.29161524,0.522099972,BRA,140,2007,Brazil
1,4,0,31,8.283369901,8,12.31319418,0.514100015,BRA,140,2008,Brazil
1,4,0,31,8.287547589,8,12.31264695,0.514699996,BRA,140,2009,Brazil
1,5,0,14,8.291621083,8,12.34417016,0.52609998,BRA,140,2010,Brazil
1,2,1,0,6.873134112,9,10.03641317,0.588100016,BOL,145,1994,Bolivia
1,2,1,1,6.882088203,9,10.05626972,0.614600003,BOL,145,1995,Bolivia
1,3,1,1,6.890938678,9,10.07480938,0.634599984,BOL,145,1996,Bolivia
1,1,1,0,6.89968144,9,10.09580924,0.644699991,BOL,145,1997,Bolivia
1,1,1,0,6.90831132,9,10.11711993,0.647499979,BOL,145,1998,Bolivia
1,4,1,2,6.916825756,9,10.11896994,0.640399992,BOL,145,1999,Bolivia
1,1,1,15,6.925222541,9,10.12972688,0.626100004,BOL,145,2000,Bolivia
1,4,1,10,6.933499183,9,10.13697865,0.61589998,BOL,145,2001,Bolivia
1,1,1,2,6.941651239,9,10.14764135,0.605099976,BOL,145,2002,Bolivia
1,1,1,130,6.949674059,8,10.15925975,0.592100024,BOL,145,2003,Bolivia
1,4,1,16,6.95756127,8,10.17701615,0.571500003,BOL,145,2004,Bolivia
1,2,1,97,6.965310191,8,10.19580581,0.552299976,BOL,145,2005,Bolivia
1,2,1,31,6.972917401,8,10.21615469,0.52700001,BOL,145,2006,Bolivia
1,2,1,121,6.980386973,8,10.23553847,0.508899987,BOL,145,2007,Bolivia
1,2,1,78,6.987731226,8,10.26145232,0.4921,BOL,145,2008,Bolivia
1,3,1,2,6.994967052,7,10.27579222,0.489899993,BOL,145,2009,Bolivia
1,2,1,21,7.002105127,7,10.29335441,0.503400028,BOL,145,2010,Bolivia
1,5,0,0,7.151257661,8,11.0239476,0.628099978,CHL,155,1994,Chile
1,3,0,7,7.15778504,8,11.06110928,0.656700015,CHL,155,1995,Chile
1,4,0,2,7.163976999,8,11.08969321,0.678900003,CHL,155,1996,Chile
1,3,0,9,7.169857164,8,11.12081075,0.699299991,CHL,155,1997,Chile
1,3,0,34,7.175446084,8,11.13919564,0.729600012,CHL,155,1998,Chile
1,6,0,9,7.180779407,8,11.13740159,0.776799977,CHL,155,1999,Chile
1,4,0,15,7.185891971,9,11.15994298,0.836300015,CHL,155,2000,Chile
1,4,0,14,7.190782934,9,11.17405399,0.862900019,CHL,155,2001,Chile
1,2,0,8,7.195468159,9,11.18734302,0.892400026,CHL,155,2002,Chile
1,0,0,28,7.200019731,9,11.20475738,0.910000026,CHL,155,2003,Chile
1,2,0,58,7.204526157,9,11.2349903,0.920400023,CHL,155,2004,Chile
1,2,0,22,7.209051547,9,11.25924018,0.924499989,CHL,155,2005,Chile
1,1,0,115,7.213637377,10,11.28584524,0.9296,CHL,155,2006,Chile
1,1,0,50,7.218277977,10,11.30664158,0.930599988,CHL,155,2007,Chile
1,1,0,56,7.222931173,10,11.32170611,0.926500022,CHL,155,2008,Chile
1,3,1,17,7.227531569,10,11.31485906,0.916299999,CHL,155,2009,Chile
1,3,1,14,7.232043581,10,11.33952696,0.903100014,CHL,155,2010,Chile
1,3,1,0,7.536592175,7,11.43906572,0.425199986,ARG,160,1994,Argentina
1,3,1,14,7.541930656,7,11.42652915,0.430200011,ARG,160,1995,Argentina
1,1,1,8,7.547114445,7,11.44989167,0.448900014,ARG,160,1996,Argentina
1,3,1,22,7.552150026,7,11.48376127,0.466600001,ARG,160,1997,Argentina
1,3,1,5,7.557067379,7,11.50016921,0.473399997,ARG,160,1998,Argentina
1,5,1,10,7.561902633,8,11.48521161,0.496600002,ARG,160,1999,Argentina
1,4,1,21,7.566682408,8,11.48177217,0.4991,ARG,160,2000,Argentina
1,5,1,120,7.571425249,8,11.46218979,0.492000014,ARG,160,2001,Argentina
1,5,1,48,7.576131052,8,11.41209414,0.479900002,ARG,160,2002,Argentina
1,4,1,39,7.580786663,8,11.44887012,0.469799995,ARG,160,2003,Argentina
1,3,1,85,7.585370161,8,11.48641489,0.47240001,ARG,160,2004,Argentina
1,4,1,77,7.589870673,8,11.52324947,0.479999989,ARG,160,2005,Argentina
1,2,1,49,7.59428068,8,11.5568631,0.487100005,ARG,160,2006,Argentina
1,3,1,66,7.598618669,8,11.59432071,0.487500012,ARG,160,2007,Argentina
1,2,1,28,7.602929447,8,11.61159268,0.481999993,ARG,160,2008,Argentina
1,3,1,23,7.607270414,8,11.58509622,0.496600002,ARG,160,2009,Argentina
1,3,1,20,7.610537234,8,11.62698363,0.522599995,ARG,160,2010,Argentina
0,1,0,0,8.420163764,10,12.99781348,0.990199983,USA,2,1994,United States
0,1,0,0,8.425335286,10,13.00931914,0.990400016,USA,2,1995,United States
0,1,0,0,8.430387919,10,13.02540009,0.990800023,USA,2,1996,United States
0,1,0,1,8.435616652,10,13.04429668,0.99089998,USA,2,1997,United States
0,1,0,0,8.440679286,10,13.06333711,0.99089998,USA,2,1998,United States
0,1,0,0,8.445666463,10,13.08350262,0.9903,USA,2,1999,United States
0,1,0,0,8.450499158,10,13.10106968,0.989799976,USA,2,2000,United States
0,1,0,0,8.45479755,10,13.10538414,0.989000022,USA,2,2001,United States
0,3,0,0,8.458826923,10,13.11288305,0.988099992,USA,2,2002,United States
0,2,0,0,8.462559605,10,13.12513304,0.987500012,USA,2,2003,United States
0,2,0,0,8.466578931,10,13.14132746,0.986800015,USA,2,2004,United States
0,4,0,0,8.47058188,10,13.15632195,0.986299992,USA,2,2005,United States
0,4,0,0,8.474769582,10,13.16854757,0.985599995,USA,2,2006,United States
0,4,0,0,8.478899962,10,13.17662078,0.985099971,USA,2,2007,United States
0,3,0,0,8.483007803,10,13.17602756,0.984700024,USA,2,2008,United States
0,2,0,0,8.486815051,10,13.16486716,0.984200001,USA,2,2009,United States
0,3,0,0,8.490416545,10,13.17586247,0.983799994,USA,2,2010,United States
0,0,1,0,7.462407927,10,11.99531967,0.981299996,CAN,20,1994,Canada
0,1,1,15,7.466901873,10,12.00686379,0.981700003,CAN,20,1995,Canada
0,0,1,14,7.471441605,10,12.01383958,0.981999993,CAN,20,1996,Canada
0,0,1,8,7.475757574,10,12.03204227,0.981899977,CAN,20,1997,Canada
0,0,1,2,7.479361824,10,12.04401814,0.981299996,CAN,20,1998,Canada
0,1,1,9,7.482891955,10,12.06093192,0.981400013,CAN,20,1999,Canada
0,0,1,12,7.486936459,10,12.08177923,0.98150003,CAN,20,2000,Canada
0,1,1,67,7.491654422,10,12.08784173,0.981700003,CAN,20,2001,Canada
0,1,1,3,7.496377148,10,12.10245429,0.981599987,CAN,20,2002,Canada
0,1,1,17,7.50029176,10,12.11869781,0.981700003,CAN,20,2003,Canada
0,1,1,14,7.504343818,10,12.13537121,0.98180002,CAN,20,2004,Canada
0,1,1,6,7.508445586,10,12.15654309,0.98089999,CAN,20,2005,Canada
0,2,1,16,7.512833413,10,12.1742692,0.979799986,CAN,20,2006,Canada
0,2,1,14,7.517050999,10,12.20311995,0.978699982,CAN,20,2007,Canada
0,2,1,11,7.521754005,10,12.20747279,0.977199972,CAN,20,2008,Canada
0,2,1,11,7.526712597,10,12.19456706,0.974799991,CAN,20,2009,Canada
0,0,1,55,7.531541362,10,12.20777974,0.97329998,CAN,20,2010,Canada
0,1,0,0,6.555141142,10,10.99009898,0.952799976,IRL,205,1994,Ireland
0,0,0,3,6.557367748,10,11.03004486,0.958299994,IRL,205,1995,Ireland
0,0,0,2,6.560804196,10,11.06110928,0.961799979,IRL,205,1996,Ireland
0,1,0,4,6.565159365,10,11.10605484,0.964900017,IRL,205,1997,Ireland
0,0,0,1,6.56968939,10,11.14224864,0.967599988,IRL,205,1998,Ireland
0,0,0,3,6.57458519,10,11.1856243,0.968999982,IRL,205,1999,Ireland
0,1,1,1,6.580374521,10,11.22482301,0.970399976,IRL,205,2000,Ireland
0,0,1,3,6.587289147,10,11.24716281,0.970899999,IRL,205,2001,Ireland
0,0,1,1,6.594607655,10,11.2721411,0.970300019,IRL,205,2002,Ireland
0,0,1,8,6.601682099,10,11.28506198,0.969900012,IRL,205,2003,Ireland
0,1,1,0,6.609622365,10,11.3133124,0.968599975,IRL,205,2004,Ireland
0,1,1,3,6.619084352,10,11.33738937,0.966799974,IRL,205,2005,Ireland
0,1,1,10,6.630792956,10,11.358871,0.964699984,IRL,205,2006,Ireland
0,1,1,5,6.643348236,10,11.3814003,0.961700022,IRL,205,2007,Ireland
0,1,1,4,6.652202232,10,11.36149174,0.958999991,IRL,205,2008,Ireland
0,2,1,9,6.656613202,10,11.33885276,0.9551,IRL,205,2009,Ireland
0,1,1,12,6.658979605,10,11.34664436,0.953199983,IRL,205,2010,Ireland
0,0,1,0,7.004991777,10,11.53683358,0.966700017,BEL,211,1994,Belgium
0,0,1,1,7.005901349,10,11.54706917,0.967599988,BEL,211,1995,Belgium
0,0,1,9,7.006749931,10,11.55277039,0.968299985,BEL,211,1996,Belgium
0,0,1,5,7.007800888,10,11.56894057,0.967899978,BEL,211,1997,Belgium
0,0,1,2,7.008728227,10,11.57737919,0.965399981,BEL,211,1998,Belgium
0,1,1,6,7.009723583,10,11.59249875,0.964399993,BEL,211,1999,Belgium
0,1,1,2,7.010776825,10,11.60834736,0.963400006,BEL,211,2000,Belgium
0,0,1,4,7.012270586,10,11.61309622,0.961799979,BEL,211,2001,Belgium
0,1,1,2,7.014217393,10,11.62044734,0.960600019,BEL,211,2002,Belgium
0,0,1,6,7.01603553,10,11.6249315,0.959699988,BEL,211,2003,Belgium
0,0,1,4,7.017915105,10,11.64017026,0.956900001,BEL,211,2004,Belgium
0,1,1,8,7.020303967,10,11.65013844,0.954299986,BEL,211,2005,Belgium
0,0,1,4,7.023168392,10,11.66108352,0.953299999,BEL,211,2006,Belgium
0,0,1,4,7.02635755,8,11.67676583,0.950999975,BEL,211,2007,Belgium
0,0,1,5,7.029788376,8,11.67870226,0.946799994,BEL,211,2008,Belgium
0,1,1,5,7.033282708,8,11.66983642,0.944199979,BEL,211,2009,Belgium
0,1,1,9,7.037250593,8,11.68210174,0.939499974,BEL,211,2010,Belgium
1,2,1,0,7.773253793,9,12.29619774,0.786000013,FRA,220,1994,France
1,0,1,27,7.774822682,9,12.30525246,0.787,FRA,220,1995,France
1,0,1,44,7.776360441,9,12.3113448,0.778699994,FRA,220,1996,France
1,0,1,33,7.777896759,9,12.3213747,0.763599992,FRA,220,1997,France
1,0,1,23,7.779497559,9,12.33668783,0.746599972,FRA,220,1998,France
1,2,1,9,7.781731814,9,12.35129759,0.731299996,FRA,220,1999,France
1,2,1,4,7.784706424,9,12.36801153,0.717700005,FRA,220,2000,France
1,2,1,26,7.787867161,9,12.37654229,0.708599985,FRA,220,2001,France
1,1,1,65,7.791025487,9,12.38144722,0.704200029,FRA,220,2002,France
1,1,1,57,7.794103676,9,12.38500714,0.700999975,FRA,220,2003,France
1,3,1,56,7.797301445,9,12.39712625,0.696200013,FRA,220,2004,France
1,2,1,53,7.80057516,9,12.40428965,0.68809998,FRA,220,2005,France
1,1,1,106,7.803603092,9,12.4147996,0.677100003,FRA,220,2006,France
1,1,1,35,7.80629006,9,12.42520316,0.66869998,FRA,220,2007,France
1,1,1,24,7.808717134,9,12.42630952,0.661800027,FRA,220,2008,France
1,2,1,70,7.810951534,9,12.4136484,0.649299979,FRA,220,2009,France
1,1,1,69,7.813097105,9,12.42203307,0.632600009,FRA,220,2010,France
0,1,1,0,7.597136693,10,11.9626747,0.933000028,ESP,230,1994,Spain
0,2,1,0,7.59905352,10,11.9744882,0.933300018,ESP,230,1995,Spain
0,2,1,6,7.600862425,10,11.98589151,0.930800021,ESP,230,1996,Spain
0,3,1,10,7.602682638,10,12.0016818,0.925700009,ESP,230,1997,Spain
0,2,1,3,7.604479955,10,12.02035299,0.915000021,ESP,230,1998,Spain
0,0,1,9,7.60624025,10,12.03942998,0.913200021,ESP,230,1999,Spain
0,1,1,20,7.608182142,10,12.0616334,0.91109997,ESP,230,2000,Spain
0,2,1,21,7.611196441,10,12.07838793,0.906199992,ESP,230,2001,Spain
0,1,1,0,7.617331265,10,12.09008868,0.908699989,ESP,230,2002,Spain
0,1,1,21,7.625185283,10,12.10285202,0.91140002,ESP,230,2003,Spain
0,3,1,38,7.632678888,10,12.1162058,0.910399973,ESP,230,2004,Spain
0,1,1,28,7.640015637,10,12.13178222,0.909200013,ESP,230,2005,Spain
0,2,1,35,7.647356745,10,12.14924683,0.912199974,ESP,230,2006,Spain
0,3,1,53,7.655395889,10,12.16462346,0.914900005,ESP,230,2007,Spain
0,3,1,24,7.662324322,10,12.16846213,0.915000021,ESP,230,2008,Spain
0,2,1,19,7.666171024,10,12.15180178,0.910600007,ESP,230,2009,Spain
0,2,1,14,7.668170552,10,12.15250849,0.899200022,ESP,230,2010,Spain
1,1,1,0,6.999631779,10,11.23962226,0.950100005,PRT,235,1994,Portugal
1,1,1,0,7.001135324,10,11.25783451,0.951300025,PRT,235,1995,Portugal
1,2,1,1,7.002768255,10,11.27279276,0.951799989,PRT,235,1996,Portugal
1,1,1,2,7.004707208,10,11.29149761,0.949800014,PRT,235,1997,Portugal
1,1,1,0,7.006902086,10,11.31189154,0.946500003,PRT,235,1998,Portugal
1,1,1,0,7.009358588,10,11.32853454,0.943099976,PRT,235,1999,Portugal
1,1,1,0,7.01241107,10,11.34479887,0.939999998,PRT,235,2000,Portugal
1,2,1,0,7.015473848,10,11.35316003,0.939400017,PRT,235,2001,Portugal
1,1,1,0,7.017852339,10,11.35649434,0.936600029,PRT,235,2002,Portugal
1,1,1,3,7.01948273,10,11.3524353,0.934899986,PRT,235,2003,Portugal
1,1,1,7,7.020521254,10,11.36013502,0.933300018,PRT,235,2004,Portugal
1,1,1,2,7.021327011,10,11.36351609,0.930599988,PRT,235,2005,Portugal
1,1,1,3,7.022110184,10,11.37051679,0.9278,PRT,235,2006,Portugal
1,1,1,0,7.022962724,10,11.38126855,0.922500014,PRT,235,2007,Portugal
1,1,1,3,7.023588938,10,11.3826527,0.917900026,PRT,235,2008,Portugal
1,1,1,1,7.024002955,10,11.36887794,0.913399994,PRT,235,2009,Portugal
1,1,1,3,7.02420234,10,11.37635976,0.906499982,PRT,235,2010,Portugal
0,1,0,0,7.910828955,10,12.44686168,0.975199997,DEU,255,1994,Germany
0,0,0,0,7.912105366,10,12.45347582,0.977100015,DEU,255,1995,Germany
0,0,0,0,7.91336254,10,12.45702608,0.977699995,DEU,255,1996,Germany
0,0,0,0,7.91399797,10,12.46470411,0.977999985,DEU,255,1997,Germany
0,0,0,0,7.914063738,10,12.47338623,0.978299975,DEU,255,1998,Germany
0,0,0,0,7.914344443,10,12.48152575,0.978399992,DEU,255,1999,Germany
0,2,1,0,7.914932615,10,12.49392068,0.978799999,DEU,255,2000,Germany
0,0,1,0,7.915663208,10,12.50123185,0.978699982,DEU,255,2001,Germany
0,1,1,0,7.91639338,10,12.5003696,0.978699982,DEU,255,2002,Germany
0,1,1,0,7.91663382,10,12.49726008,0.978200018,DEU,255,2003,Germany
0,1,1,0,7.916539536,10,12.50239707,0.977900028,DEU,255,2004,Germany
1,1,1,0,7.916292951,10,12.50552033,0.976999998,DEU,255,2005,Germany
1,0,1,0,7.915803077,10,12.52177859,0.975600004,DEU,255,2006,Germany
1,0,1,0,7.915222345,10,12.53454898,0.974300027,DEU,255,2007,Germany
1,0,1,0,7.914396565,10,12.53870817,0.973200023,DEU,255,2008,Germany
1,1,1,0,7.913296135,10,12.51323225,0.971800029,DEU,255,2009,Germany
1,0,1,0,7.912630803,10,12.53101244,0.969500005,DEU,255,2010,Germany
1,0,1,8,7.586531023,9,11.40210484,0.779600024,POL,290,1995,Poland
1,1,1,6,7.586861409,9,11.4276435,0.806100011,POL,290,1996,Poland
1,1,1,1,7.587145678,9,11.45482657,0.817200005,POL,290,1997,Poland
1,0,1,21,7.587300952,9,11.47442025,0.816399992,POL,290,1998,Poland
1,1,1,26,7.587264894,9,11.49412675,0.800400019,POL,290,1999,Poland
1,0,1,20,7.582729403,9,11.51348928,0.786300004,POL,290,2000,Poland
1,2,1,8,7.582609594,9,11.5188757,0.785000026,POL,290,2001,Poland
1,1,1,11,7.582408433,10,11.5276531,0.798300028,POL,290,2002,Poland
1,0,1,17,7.582115316,10,11.54285529,0.810800016,POL,290,2003,Poland
1,1,1,9,7.581861198,10,11.56460452,0.825200021,POL,290,2004,Poland
1,2,1,3,7.581670331,10,11.57951837,0.840200007,POL,290,2005,Poland
1,1,1,11,7.581395116,10,11.6055593,0.856299996,POL,290,2006,Poland
1,1,1,8,7.581159272,10,11.63508445,0.862800002,POL,290,2007,Poland
1,1,1,5,7.581218498,10,11.65315943,0.863399982,POL,290,2008,Poland
1,1,1,1,7.58151279,10,11.66523849,0.85769999,POL,290,2009,Poland
1,2,1,5,7.580272406,10,11.68062646,0.861599982,POL,290,2010,Poland
1,1,0,0,6.899608117,10,11.45158228,0.976199985,AUT,305,1994,Austria
1,1,0,0,6.900273049,10,11.46301755,0.976199985,AUT,305,1995,Austria
1,1,0,1,6.900859432,10,11.47310433,0.976000011,AUT,305,1996,Austria
1,0,0,0,6.90135156,10,11.48210145,0.976000011,AUT,305,1997,Austria
1,0,0,0,6.901828104,10,11.49738445,0.975499988,AUT,305,1998,Austria
1,2,0,1,6.902673081,10,11.51256033,0.974900007,AUT,305,1999,Austria
1,1,0,18,6.903717415,10,11.52697862,0.9745,AUT,305,2000,Austria
1,3,0,13,6.905379891,10,11.53244734,0.97390002,AUT,305,2001,Austria
1,1,0,3,6.907516535,10,11.53956158,0.973200023,AUT,305,2002,Austria
1,1,0,4,6.909632131,10,11.54363105,0.971499979,AUT,305,2003,Austria
1,2,0,6,6.912326551,10,11.55535084,0.970700026,AUT,305,2004,Austria
0,1,0,4,6.915285257,10,11.564989,0.968699992,AUT,305,2005,Austria
0,1,0,0,6.917434137,10,11.57973559,0.966899991,AUT,305,2006,Austria
0,1,0,2,6.918841887,10,11.59562958,0.96390003,AUT,305,2007,Austria
0,1,0,6,6.920201409,10,11.60192643,0.961000025,AUT,305,2008,Austria
0,1,0,4,6.921339057,10,11.58526102,0.957499981,AUT,305,2009,Austria
0,1,0,0,6.922383076,10,11.59316751,0.953599989,AUT,305,2010,Austria
0,1,1,0,7.014661431,10,10.95982264,0.900200009,HUN,310,1994,Hungary
0,0,1,3,7.014056806,10,10.96624386,0.9199,HUN,310,1995,Hungary
0,0,1,2,7.013310811,10,10.96660164,0.92839998,HUN,310,1996,Hungary
0,1,1,4,7.012435886,10,10.98004192,0.931100011,HUN,310,1997,Hungary
0,1,1,1,7.011425373,10,10.99665748,0.928600013,HUN,310,1998,Hungary
0,0,1,4,7.010195187,10,11.00979497,0.92019999,HUN,310,1999,Hungary
0,1,1,6,7.009067043,10,11.0288233,0.902700007,HUN,310,2000,Hungary
0,0,1,13,7.008070862,10,11.04616727,0.888700008,HUN,310,2001,Hungary
0,1,1,2,7.006834202,10,11.06628492,0.879800022,HUN,310,2002,Hungary
0,1,1,5,7.005590238,10,11.083671,0.871500015,HUN,310,2003,Hungary
0,1,1,6,7.004628539,10,11.10412505,0.866699994,HUN,310,2004,Hungary
0,2,1,2,7.003764819,10,11.12217654,0.868300021,HUN,310,2005,Hungary
0,1,1,265,7.003088551,10,11.13933745,0.868700027,HUN,310,2006,Hungary
0,1,1,49,7.002415763,10,11.14038861,0.871599972,HUN,310,2007,Hungary
0,2,1,28,7.001655325,10,11.14496008,0.876600027,HUN,310,2008,Hungary
0,1,1,14,7.000982565,10,11.11484441,0.883099973,HUN,310,2009,Hungary
0,1,1,1,7.000000999,10,11.11772193,0.880800009,HUN,310,2010,Hungary
0,0,0,0,7.0142511,10,11.1169131,0.921000004,CZE,316,1994,Czech Republic
0,2,0,2,7.013984817,10,11.14312726,0.915600002,CZE,316,1995,Czech Republic
0,3,0,3,7.013479379,10,11.16108937,0.900600016,CZE,316,1996,Czech Republic
0,0,0,2,7.013011371,10,11.15849819,0.888199985,CZE,316,1997,Czech Republic
0,0,0,0,7.0125999,10,11.15706975,0.869799972,CZE,316,1998,Czech Republic
0,1,0,12,7.012156156,10,11.16324787,0.853100002,CZE,316,1999,Czech Republic
0,0,0,84,7.010938333,10,11.18139192,0.832499981,CZE,316,2000,Czech Republic
0,1,0,23,7.009306603,10,11.19384504,0.809300005,CZE,316,2001,Czech Republic
0,0,0,3,7.008468842,10,11.20096261,0.778199971,CZE,316,2002,Czech Republic
0,0,0,10,7.008344544,10,11.21633484,0.765299976,CZE,316,2003,Czech Republic
0,1,0,14,7.008476721,10,11.23713891,0.737999976,CZE,316,2004,Czech Republic
0,2,0,22,7.009077463,10,11.26462424,0.702600002,CZE,316,2005,Czech Republic
0,1,0,13,7.010253513,9,11.29341339,0.680599988,CZE,316,2006,Czech Republic
0,1,0,17,7.012787805,9,11.31708926,0.664900005,CZE,316,2007,Czech Republic
0,1,0,17,7.016389898,9,11.32858345,0.664200008,CZE,316,2008,Czech Republic
